name,cpu_milli,memory_mib,num_gpu,gpu_milli
openb-pod-0712,15700,58368,1,1000
openb-pod-0713,16500,51200,0,0
openb-pod-0714,16000,32768,1,1000
openb-pod-0715,18708,64512,1,1000
openb-pod-0716,8000,30517,1,470
openb-pod-0717,4000,31250,1,1000
openb-pod-0718,3152,5600,1,590
openb-pod-0719,18708,64512,1,1000
openb-pod-0720,3152,5600,1,1000
openb-pod-0721,12500,57344,0,0
openb-pod-0722,3152,5600,1,1000
openb-pod-0723,12000,24576,1,1000
openb-pod-0724,12000,24576,1,1000
openb-pod-0725,11400,48128,1,1000
openb-pod-0726,16500,51200,0,0
openb-pod-0727,12000,24576,1,1000
openb-pod-0728,16500,51200,0,0
openb-pod-0729,11908,47104,1,470
openb-pod-0730,4152,10600,1,550
openb-pod-0731,3152,5600,1,1000
openb-pod-0732,11400,48128,1,1000
openb-pod-0733,6000,8192,1,1000
openb-pod-0734,4000,24576,1,1000
openb-pod-0735,3152,5600,1,1000
openb-pod-0736,11400,48128,1,1000
openb-pod-0737,12000,16384,1,1000
openb-pod-0738,4152,10600,1,550
openb-pod-0739,4000,24576,1,1000
openb-pod-0740,11400,48128,1,1000
openb-pod-0741,3152,5600,1,1000
openb-pod-0742,3152,5600,1,1000
openb-pod-0743,15700,58368,1,1000
openb-pod-0744,3152,5600,1,1000
openb-pod-0745,11400,48128,1,1000
openb-pod-0746,11908,47104,1,470
openb-pod-0747,3152,5600,1,1000
openb-pod-0748,11908,47104,1,470
openb-pod-0749,15400,51200,0,0
openb-pod-0750,15400,51200,0,0
openb-pod-0751,15400,51200,0,0
openb-pod-0752,11400,48128,1,1000
openb-pod-0753,11400,48128,1,1000
openb-pod-0754,3152,5600,1,1000
openb-pod-0755,11400,48128,1,1000
openb-pod-0756,11400,48128,1,1000
openb-pod-0757,3152,5600,1,590
openb-pod-0758,11400,48128,1,1000
openb-pod-0759,3152,5600,1,1000
openb-pod-0760,3152,5600,1,810
openb-pod-0761,4000,30517,1,230
openb-pod-0762,12000,24576,1,1000
openb-pod-0763,4000,24576,1,1000
openb-pod-0764,6000,6144,1,460
openb-pod-0765,3152,5600,1,1000
openb-pod-0766,11908,47104,1,650
openb-pod-0767,11908,47104,1,650
openb-pod-0768,11400,48128,1,1000
openb-pod-0769,4000,30517,1,230
openb-pod-0770,3152,5600,1,1000
openb-pod-0771,1000,6144,1,1000
openb-pod-0772,3152,5600,1,1000
openb-pod-0773,3152,5600,1,1000
openb-pod-0774,3152,5600,1,1000
openb-pod-0775,8000,30517,1,470
openb-pod-0776,18708,64512,1,1000
openb-pod-0777,11400,48128,1,1000
openb-pod-0778,3152,5600,1,1000
openb-pod-0779,3152,5600,1,1000
openb-pod-0780,3152,5600,1,1000
openb-pod-0781,3152,5600,1,1000
openb-pod-0782,8000,30517,1,470
openb-pod-0783,8000,30517,1,470
openb-pod-0784,3152,5600,1,1000
openb-pod-0785,11400,48128,1,1000
openb-pod-0786,11400,48128,1,1000
openb-pod-0787,16500,51200,0,0
openb-pod-0788,11400,48128,1,1000
openb-pod-0789,12500,57344,0,0
openb-pod-0790,12500,57344,0,0
openb-pod-0791,12500,57344,0,0
openb-pod-0792,12500,57344,0,0
openb-pod-0793,12500,57344,0,0
openb-pod-0794,3152,5600,1,1000
openb-pod-0795,12500,57344,0,0
openb-pod-0796,12000,16384,1,1000
openb-pod-0797,8000,30517,1,220
openb-pod-0798,3152,5600,1,1000
openb-pod-0799,3152,5600,1,1000
openb-pod-0800,3152,5600,1,1000
openb-pod-0801,3152,5600,1,1000
openb-pod-0802,16000,32768,1,1000
openb-pod-0803,3152,5600,1,1000
openb-pod-0804,12000,15360,1,1000
openb-pod-0805,6000,22888,1,50
openb-pod-0806,16000,32768,1,1000
openb-pod-0807,4000,15258,1,110
openb-pod-0808,4000,30517,1,320
openb-pod-0809,8000,30517,1,220
openb-pod-0810,3152,5600,1,1000
openb-pod-0811,16000,32768,1,1000
openb-pod-0812,16000,32768,1,1000
openb-pod-0813,8000,16384,1,1000
openb-pod-0814,4000,22888,1,230
openb-pod-0815,4000,22888,1,320
openb-pod-0816,4000,22888,1,230
openb-pod-0817,4000,15258,1,320
openb-pod-0818,3152,5600,1,1000
openb-pod-0819,3152,5600,1,1000
openb-pod-0820,3152,5600,1,1000
openb-pod-0821,12000,15360,1,1000
openb-pod-0822,3152,5600,1,1000
openb-pod-0823,4000,15258,1,220
openb-pod-0824,6000,12288,1,460
openb-pod-0825,8000,30517,0,0
openb-pod-0826,8000,30517,0,0
openb-pod-0827,8000,30517,0,0
openb-pod-0828,8000,30517,0,0
openb-pod-0829,8000,30517,0,0
openb-pod-0830,8000,30517,0,0
openb-pod-0831,3152,5600,1,1000
openb-pod-0832,16000,32768,1,1000
openb-pod-0833,11400,48128,1,1000
openb-pod-0834,3152,5600,1,810
openb-pod-0835,6000,18432,1,460
openb-pod-0836,11400,48128,1,1000
openb-pod-0837,11400,48128,1,1000
openb-pod-0838,3152,5600,1,1000
openb-pod-0839,4000,15258,1,320
openb-pod-0840,11400,48128,1,1000
openb-pod-0841,11400,48128,1,1000
openb-pod-0842,3152,5600,1,1000
openb-pod-0843,12500,57344,0,0
openb-pod-0844,12500,57344,0,0
openb-pod-0845,11400,48128,1,1000
openb-pod-0846,11400,48128,1,1000
openb-pod-0847,12500,57344,0,0
openb-pod-0848,12500,57344,0,0
openb-pod-0849,4000,15258,1,320
openb-pod-0850,4000,15258,1,230
openb-pod-0851,3152,5600,1,1000
openb-pod-0852,4000,15258,1,320
openb-pod-0853,3152,5600,1,810
openb-pod-0854,8000,30517,0,0
openb-pod-0855,11400,48128,1,1000
openb-pod-0856,16000,32768,1,1000
openb-pod-0857,3152,5600,1,1000
openb-pod-0858,4000,30517,1,320
openb-pod-0859,12500,57344,0,0
openb-pod-0860,12500,57344,0,0
openb-pod-0861,12500,57344,0,0
openb-pod-0862,18708,64512,1,1000
openb-pod-0863,3152,5600,1,1000
openb-pod-0864,12500,57344,0,0
openb-pod-0865,12500,57344,0,0
openb-pod-0866,12000,24576,1,1000
openb-pod-0867,11908,47104,1,1000
openb-pod-0868,12000,24576,1,1000
openb-pod-0869,18708,64512,1,1000
openb-pod-0870,12500,57344,0,0
openb-pod-0871,12500,57344,0,0
openb-pod-0872,16000,32768,1,1000
openb-pod-0873,11300,37888,1,1000
openb-pod-0874,8000,30517,1,470
openb-pod-0875,4000,22888,1,230
openb-pod-0876,16000,32768,1,1000
openb-pod-0877,4152,10600,1,810
openb-pod-0878,12500,57344,0,0
openb-pod-0879,12500,57344,0,0
openb-pod-0880,12500,57344,0,0
openb-pod-0881,11908,47104,1,470
openb-pod-0882,12500,57344,0,0
openb-pod-0883,4152,10600,1,550
openb-pod-0884,3152,5600,1,1000
openb-pod-0885,16500,51200,0,0
openb-pod-0886,12500,57344,0,0
openb-pod-0887,12500,57344,0,0
openb-pod-0888,12500,57344,0,0
openb-pod-0889,15700,58368,1,1000
openb-pod-0890,3152,5600,1,810
openb-pod-0891,3152,5600,1,810
openb-pod-0892,4152,10600,1,810
openb-pod-0893,8000,30517,1,470
openb-pod-0894,3152,5600,1,1000
openb-pod-0895,15700,58368,1,1000
openb-pod-0896,11300,37888,1,1000
openb-pod-0897,6000,12288,1,460
openb-pod-0898,3152,5600,1,1000
openb-pod-0899,3152,5600,1,1000
openb-pod-0900,3152,5600,1,1000
openb-pod-0901,3152,5600,1,1000
openb-pod-0902,4152,10600,1,550
openb-pod-0903,16500,51200,0,0
openb-pod-0904,3152,5600,1,1000
openb-pod-0905,11400,48128,1,1000
openb-pod-0906,4152,10600,1,550
openb-pod-0907,11400,48128,1,1000
openb-pod-0908,3152,5600,1,810
openb-pod-0909,15700,58368,1,1000
openb-pod-0910,15400,51200,0,0
openb-pod-0911,11400,48128,1,1000
openb-pod-0912,3152,5600,1,1000
openb-pod-0913,8000,30517,1,470
openb-pod-0914,9810,41560,1,1000
openb-pod-0915,16500,51200,0,0
openb-pod-0916,18708,64512,1,1000
openb-pod-0917,16500,51200,0,0
openb-pod-0918,15400,51200,0,0
openb-pod-0919,12500,57344,0,0
openb-pod-0920,15400,51200,0,0
openb-pod-0921,11400,48128,1,1000
openb-pod-0922,3152,5600,1,1000
openb-pod-0923,12000,24576,1,1000
openb-pod-0924,12500,57344,0,0
openb-pod-0925,4000,15258,1,320
openb-pod-0926,4152,10600,1,370
openb-pod-0927,16500,51200,0,0
openb-pod-0928,11400,48128,1,1000
openb-pod-0929,3152,5600,1,1000
openb-pod-0930,3152,5600,1,1000
openb-pod-0931,16500,51200,0,0
openb-pod-0932,16500,51200,0,0
openb-pod-0933,16500,51200,0,0
openb-pod-0934,3152,5600,1,1000
openb-pod-0935,12500,57344,0,0
openb-pod-0936,8000,16384,1,1000
openb-pod-0937,8000,16384,1,1000
openb-pod-0938,12500,57344,0,0
openb-pod-0939,12500,57344,0,0
openb-pod-0940,12500,57344,0,0
openb-pod-0941,3152,5600,1,1000
openb-pod-0942,11400,57344,0,0
openb-pod-0943,12500,57344,0,0
openb-pod-0944,12500,57344,0,0
openb-pod-0945,16500,51200,0,0
openb-pod-0946,11908,47104,1,470
openb-pod-0947,11400,48128,1,1000
openb-pod-0948,12500,57344,0,0
openb-pod-0949,11908,47104,1,1000
openb-pod-0950,11908,47104,1,1000
openb-pod-0951,16500,51200,0,0
openb-pod-0952,18708,64512,1,1000
openb-pod-0953,3152,5600,1,1000
openb-pod-0954,15400,51200,0,0
openb-pod-0955,15400,51200,0,0
openb-pod-0956,15400,51200,0,0
openb-pod-0957,11908,47104,1,1000
openb-pod-0958,3152,5600,1,1000
openb-pod-0959,3152,5600,1,1000
openb-pod-0960,16500,51200,0,0
openb-pod-0961,3152,5600,1,810
openb-pod-0962,1000,2048,1,140
openb-pod-0963,16000,65536,1,1000
openb-pod-0964,16500,51200,0,0
openb-pod-0965,6000,6144,1,460
openb-pod-0966,3152,5600,1,810
openb-pod-0967,3152,5600,1,810
openb-pod-0968,4152,10600,1,810
openb-pod-0969,3152,5600,1,810
openb-pod-0970,3152,5600,1,810
openb-pod-0971,3152,5600,1,810
openb-pod-0972,16000,65536,1,1000
openb-pod-0973,3152,5600,1,1000
openb-pod-0974,3152,5600,1,1000
openb-pod-0975,4000,24576,1,1000
openb-pod-0976,3152,5600,1,1000
openb-pod-0977,8000,30517,1,470
openb-pod-0978,3152,5600,1,1000
openb-pod-0979,11908,47104,1,470
openb-pod-0980,11908,47104,1,1000
openb-pod-0981,3152,5600,1,810
openb-pod-0982,11908,47104,1,1000
openb-pod-0983,24200,93184,1,1000
openb-pod-0984,3152,5600,1,810
openb-pod-0985,11908,47104,1,470
openb-pod-0986,8000,30517,1,470
openb-pod-0987,3152,5600,1,1000
openb-pod-0988,3152,5600,1,590
openb-pod-0989,3152,5600,1,590
openb-pod-0990,24200,93184,1,1000
openb-pod-0991,3152,5600,1,1000
openb-pod-0992,4152,10600,1,370
openb-pod-0993,16500,51200,0,0
openb-pod-0994,3152,5600,1,1000
openb-pod-0995,12000,24576,1,1000
openb-pod-0996,11400,48128,1,1000
openb-pod-0997,16000,65536,1,1000
openb-pod-0998,16000,32768,1,1000
openb-pod-0999,3152,5600,1,1000
openb-pod-1000,16500,51200,0,0
openb-pod-1001,8000,30517,1,470
openb-pod-1002,8000,30517,1,470
openb-pod-1003,3152,5600,1,810
openb-pod-1004,8000,30517,1,470
openb-pod-1005,4152,10600,1,370
openb-pod-1006,4152,10600,1,370
openb-pod-1007,8000,16384,1,1000
openb-pod-1008,8000,16384,1,1000
openb-pod-1009,11400,48128,1,1000
openb-pod-1010,3152,5600,1,1000
openb-pod-1011,11400,48128,1,1000
openb-pod-1012,4152,10600,1,370
openb-pod-1013,3152,5600,1,1000
openb-pod-1014,9810,41560,1,1000
openb-pod-1015,8000,30517,1,470
openb-pod-1016,8000,30517,1,470
openb-pod-1017,4152,10600,1,550
openb-pod-1018,4152,10600,1,550
openb-pod-1019,8000,32768,1,1000
openb-pod-1020,4152,10600,1,550
openb-pod-1021,8000,16384,1,1000
openb-pod-1022,9810,41560,1,1000
openb-pod-1023,3152,5600,1,810
openb-pod-1024,12500,57344,0,0
openb-pod-1025,12500,57344,0,0
openb-pod-1026,24200,93184,1,1000
openb-pod-1027,4152,10600,1,550
openb-pod-1028,12500,57344,0,0
openb-pod-1029,9810,41560,1,1000
openb-pod-1030,12500,57344,0,0
openb-pod-1031,16000,32768,1,1000
openb-pod-1032,16500,51200,0,0
openb-pod-1033,4152,10600,1,550
openb-pod-1034,4152,10600,1,550
openb-pod-1035,11400,48128,1,1000
openb-pod-1036,24200,93184,1,1000
openb-pod-1037,16000,32768,1,1000
openb-pod-1038,4152,10600,1,370
openb-pod-1039,3152,5600,1,1000
openb-pod-1040,3152,5600,1,1000
openb-pod-1041,3152,5600,1,810
openb-pod-1042,3152,5600,1,810
openb-pod-1043,3152,5600,1,810
openb-pod-1044,9810,41560,1,1000
openb-pod-1045,16500,51200,0,0
openb-pod-1046,16500,51200,0,0
openb-pod-1047,3152,5600,1,1000
openb-pod-1048,9810,41560,1,1000
openb-pod-1049,9810,41560,1,1000
openb-pod-1050,3152,5600,1,1000
openb-pod-1051,3152,5600,1,1000
openb-pod-1052,4000,22888,1,110
openb-pod-1053,18708,64512,1,1000
openb-pod-1054,4000,22888,1,110
openb-pod-1055,12000,16384,1,1000
openb-pod-1056,8000,30517,1,470
openb-pod-1057,4000,22888,1,110
openb-pod-1058,3152,5600,1,1000
openb-pod-1059,3152,5600,1,1000
openb-pod-1060,3152,5600,1,1000
openb-pod-1061,24200,93184,1,1000
openb-pod-1062,3152,5600,1,1000
openb-pod-1063,3152,5600,1,1000
openb-pod-1064,4152,10600,1,550
openb-pod-1065,4000,22888,1,110
openb-pod-1066,9810,41560,1,1000
openb-pod-1067,4000,15258,1,160
openb-pod-1068,4152,10600,1,370
openb-pod-1069,4152,10600,1,370
openb-pod-1070,3152,5600,1,1000
openb-pod-1071,3152,5600,1,1000
openb-pod-1072,12000,24576,1,1000
openb-pod-1073,4152,10600,1,550
openb-pod-1074,18708,64512,1,1000
openb-pod-1075,4000,22888,1,230
openb-pod-1076,3152,5600,1,1000
openb-pod-1077,8000,16384,1,1000
openb-pod-1078,16000,32768,1,1000
openb-pod-1079,16000,32768,1,1000
openb-pod-1080,3152,5600,1,1000
openb-pod-1081,3152,5600,1,1000
openb-pod-1082,15700,58368,1,1000
openb-pod-1083,15700,58368,1,1000
openb-pod-1084,8000,16384,1,1000
openb-pod-1085,3152,5600,1,1000
openb-pod-1086,16500,51200,0,0
openb-pod-1087,3152,5600,1,1000
openb-pod-1088,12000,16384,1,1000
openb-pod-1089,3152,5600,1,1000
openb-pod-1090,6000,6144,1,460
openb-pod-1091,15700,58368,1,1000
openb-pod-1092,6000,12288,1,460
openb-pod-1093,3152,5600,1,1000
openb-pod-1094,8000,30517,0,0
openb-pod-1095,8000,30517,0,0
openb-pod-1096,8000,30517,0,0
openb-pod-1097,8000,30517,0,0
openb-pod-1098,3152,5600,1,1000
openb-pod-1099,24200,93184,1,1000
openb-pod-1100,3152,5600,1,1000
openb-pod-1101,16500,51200,0,0
openb-pod-1102,4000,24576,1,1000
openb-pod-1103,4152,10600,1,550
openb-pod-1104,3152,5600,1,1000
openb-pod-1105,3152,5600,1,1000
openb-pod-1106,4000,22888,1,110
openb-pod-1107,24200,93184,1,1000
openb-pod-1108,4000,24576,1,1000
openb-pod-1109,3152,5600,1,1000
openb-pod-1110,4152,10600,1,550
openb-pod-1111,3152,5600,1,1000
openb-pod-1112,3152,5600,1,1000
openb-pod-1113,11908,47104,1,470
openb-pod-1114,11908,47104,1,1000
openb-pod-1115,4000,22888,1,230
openb-pod-1116,11908,47104,1,470
openb-pod-1117,3152,5600,1,1000
openb-pod-1118,4000,22888,1,320
openb-pod-1119,3152,5600,1,810
openb-pod-1120,4152,10600,1,550
openb-pod-1121,3152,5600,1,810
openb-pod-1122,11908,47104,1,470
openb-pod-1123,11908,47104,1,1000
openb-pod-1124,4000,22888,1,480
openb-pod-1125,6000,18432,1,460
openb-pod-1126,3152,5600,1,1000
openb-pod-1127,11908,47104,1,1000
openb-pod-1128,11908,47104,1,1000
openb-pod-1129,3152,5600,1,810
openb-pod-1130,3152,5600,1,810
openb-pod-1131,16500,51200,0,0
openb-pod-1132,11400,48128,1,1000
openb-pod-1133,8000,16384,1,1000
openb-pod-1134,9810,41560,1,1000
openb-pod-1135,9810,41560,1,1000
openb-pod-1136,11908,47104,1,1000
openb-pod-1137,4000,22888,1,320
openb-pod-1138,8000,30517,0,0
openb-pod-1139,11908,47104,1,1000
openb-pod-1140,3152,5600,1,810
openb-pod-1141,4152,10600,1,370
openb-pod-1142,4000,22888,1,320
openb-pod-1143,3152,5600,1,1000
openb-pod-1144,4152,10600,1,270
openb-pod-1145,3152,5600,1,810
openb-pod-1146,3152,5600,1,810
openb-pod-1147,8000,30517,1,470
openb-pod-1148,12000,15360,1,1000
openb-pod-1149,3152,5600,1,1000
openb-pod-1150,3152,5600,1,810
openb-pod-1151,11908,47104,1,1000
openb-pod-1152,4000,22888,1,110
openb-pod-1153,9810,41560,1,1000
openb-pod-1154,9810,41560,1,1000
openb-pod-1155,3152,5600,1,810
openb-pod-1156,11908,47104,1,1000
openb-pod-1157,3152,5600,1,810
openb-pod-1158,4152,10600,1,550
openb-pod-1159,8000,30517,1,470
openb-pod-1160,3152,5600,1,810
openb-pod-1161,3152,5600,1,810
openb-pod-1162,3152,5600,1,810
openb-pod-1163,4000,22888,1,110
openb-pod-1164,3152,5600,1,810
openb-pod-1165,3152,5600,1,1000
openb-pod-1166,9810,41560,1,1000
openb-pod-1167,4152,10600,1,550
openb-pod-1168,3152,5600,1,1000
openb-pod-1169,8000,30517,1,470
openb-pod-1170,15700,58368,1,1000
openb-pod-1171,16500,51200,0,0
openb-pod-1172,4152,10600,1,370
openb-pod-1173,3152,5600,1,1000
openb-pod-1174,4152,10600,1,550
openb-pod-1175,4152,10600,1,810
openb-pod-1176,32000,49152,0,0
openb-pod-1177,8000,30517,1,470
openb-pod-1178,32000,49152,0,0
openb-pod-1179,4152,10600,1,370
openb-pod-1180,8000,32768,1,1000
openb-pod-1181,4152,10600,1,810
openb-pod-1182,15700,58368,1,1000
openb-pod-1183,24200,93184,1,1000
openb-pod-1184,11400,48128,1,1000
openb-pod-1185,11400,48128,1,1000
openb-pod-1186,8000,30517,1,470
openb-pod-1187,9810,41560,1,1000
openb-pod-1188,3152,5600,1,1000
openb-pod-1189,4152,10600,1,550
openb-pod-1190,8000,32768,1,1000
openb-pod-1191,3152,5600,1,1000
openb-pod-1192,4000,22888,1,320
openb-pod-1193,16500,51200,0,0
openb-pod-1194,12500,57344,0,0
openb-pod-1195,4000,31250,1,1000
openb-pod-1196,12500,57344,0,0
openb-pod-1197,12500,57344,0,0
openb-pod-1198,12500,57344,0,0
openb-pod-1199,18708,64512,1,1000
openb-pod-1200,18708,64512,1,1000
openb-pod-1201,4152,10600,1,550
openb-pod-1202,3152,5600,1,1000
openb-pod-1203,8000,30517,0,0
openb-pod-1204,12500,57344,0,0
openb-pod-1205,3152,5600,1,810
openb-pod-1206,3152,5600,1,1000
openb-pod-1207,24200,93184,1,1000
openb-pod-1208,11908,47104,1,470
openb-pod-1209,11908,47104,1,650
openb-pod-1210,11908,47104,1,650
openb-pod-1211,11908,47104,1,1000
openb-pod-1212,3152,5600,1,1000
openb-pod-1213,4000,31250,1,1000
openb-pod-1214,4152,10600,1,370
openb-pod-1215,3152,5600,1,590
openb-pod-1216,15700,58368,1,1000
openb-pod-1217,8000,30517,1,470
openb-pod-1218,3152,5600,1,1000
openb-pod-1219,3152,5600,1,1000
openb-pod-1220,3152,5600,1,1000
openb-pod-1221,8000,32768,1,1000
openb-pod-1222,8000,32768,1,1000
openb-pod-1223,4152,10600,1,550
openb-pod-1224,9810,41560,1,1000
openb-pod-1225,15700,58368,1,1000
openb-pod-1226,4152,10600,1,550
openb-pod-1227,12500,57344,0,0
openb-pod-1228,12500,57344,0,0
openb-pod-1229,12500,57344,0,0
openb-pod-1230,11908,47104,1,470
openb-pod-1231,8000,16384,1,1000
openb-pod-1232,8000,16384,1,1000
openb-pod-1233,12000,24576,1,1000
openb-pod-1234,3152,5600,1,1000
openb-pod-1235,24200,93184,1,1000
openb-pod-1236,3152,5600,1,1000
openb-pod-1237,4152,10600,1,550
openb-pod-1238,4152,10600,1,550
openb-pod-1239,3152,5600,1,1000
openb-pod-1240,3152,5600,1,1000
openb-pod-1241,4152,10600,1,550
openb-pod-1242,4152,10600,1,370
openb-pod-1243,3152,5600,1,1000
openb-pod-1244,32000,49152,0,0
openb-pod-1245,3152,5600,1,1000
openb-pod-1246,12500,57344,0,0
openb-pod-1247,32000,49152,0,0
openb-pod-1248,32000,49152,0,0
openb-pod-1249,12500,57344,0,0
openb-pod-1250,3152,5600,1,1000
openb-pod-1251,3152,5600,1,1000
openb-pod-1252,4000,24576,1,1000
openb-pod-1253,4152,10600,1,550
openb-pod-1254,3152,5600,1,1000
openb-pod-1255,3152,5600,1,1000
openb-pod-1256,3152,5600,1,1000
openb-pod-1257,24200,93184,1,1000
openb-pod-1258,3152,5600,1,1000
openb-pod-1259,15700,58368,1,1000
openb-pod-1260,3152,5600,1,1000
openb-pod-1261,3152,5600,1,1000
openb-pod-1262,3152,5600,1,1000
openb-pod-1263,24200,93184,1,1000
openb-pod-1264,3152,5600,1,590
openb-pod-1265,24200,93184,1,1000
openb-pod-1266,15700,58368,1,1000
openb-pod-1267,16500,51200,0,0
openb-pod-1268,16500,51200,0,0
openb-pod-1269,16500,51200,0,0
openb-pod-1270,4152,10600,1,550
openb-pod-1271,15700,58368,1,1000
openb-pod-1272,3152,5600,1,1000
openb-pod-1273,3152,5600,1,1000
openb-pod-1274,18708,64512,1,1000
openb-pod-1275,3152,5600,1,810
openb-pod-1276,3152,5600,1,810
openb-pod-1277,16500,51200,0,0
openb-pod-1278,6000,22888,1,110
openb-pod-1279,3152,5600,1,1000
openb-pod-1280,16500,51200,0,0
openb-pod-1281,16000,32768,1,1000
openb-pod-1282,3152,5600,1,1000
openb-pod-1283,18708,64512,1,1000
openb-pod-1284,32000,49152,0,0
openb-pod-1285,4000,22888,1,320
openb-pod-1286,3152,5600,1,1000
openb-pod-1287,3152,5600,1,1000
openb-pod-1288,32000,49152,0,0
openb-pod-1289,32000,49152,0,0
openb-pod-1290,15700,58368,1,1000
openb-pod-1291,16500,51200,0,0
openb-pod-1292,3152,5600,1,1000
openb-pod-1293,3152,5600,1,1000
openb-pod-1294,3152,5600,1,1000
openb-pod-1295,12000,24576,1,1000
openb-pod-1296,16500,51200,0,0
openb-pod-1297,3152,5600,1,1000
openb-pod-1298,16500,51200,0,0
openb-pod-1299,15700,58368,1,1000
openb-pod-1300,15700,58368,1,1000
openb-pod-1301,18708,64512,1,1000
openb-pod-1302,3152,5600,1,810
openb-pod-1303,18708,64512,1,1000
openb-pod-1304,18708,64512,1,1000
openb-pod-1305,3152,5600,1,1000
openb-pod-1306,12000,16384,1,1000
openb-pod-1307,3152,5600,1,1000
openb-pod-1308,15700,58368,1,1000
openb-pod-1309,6000,8192,1,460
openb-pod-1310,15700,58368,1,1000
openb-pod-1311,3152,5600,1,1000
openb-pod-1312,16500,51200,0,0
openb-pod-1313,16500,51200,0,0
openb-pod-1314,16500,51200,0,0
openb-pod-1315,3152,5600,1,1000
openb-pod-1316,16500,51200,0,0
openb-pod-1317,3152,5600,1,1000
openb-pod-1318,4152,10600,1,550
openb-pod-1319,3152,5600,1,1000
openb-pod-1320,8000,30517,0,0
openb-pod-1321,8000,30517,0,0
openb-pod-1322,8000,30517,0,0
openb-pod-1323,18708,64512,1,1000
openb-pod-1324,15700,58368,1,1000
openb-pod-1325,4152,10600,1,550
openb-pod-1326,6000,12288,1,460
openb-pod-1327,8000,16384,1,1000
openb-pod-1328,15700,58368,1,1000
openb-pod-1329,3152,5600,1,1000
openb-pod-1330,12000,24576,1,1000
openb-pod-1331,16500,51200,0,0
openb-pod-1332,32000,49152,0,0
openb-pod-1333,16500,51200,0,0
openb-pod-1334,3152,5600,1,1000
openb-pod-1335,32000,49152,0,0
openb-pod-1336,3152,5600,1,1000
openb-pod-1337,4152,10600,1,550
openb-pod-1338,12000,16384,1,1000
openb-pod-1339,12000,16384,1,1000
openb-pod-1340,12000,16384,1,1000
openb-pod-1341,3152,5600,1,1000
openb-pod-1342,11908,47104,1,650
openb-pod-1343,16000,65536,1,1000
openb-pod-1344,11908,47104,1,470
openb-pod-1345,6000,6144,1,460
openb-pod-1346,4000,22888,1,320
openb-pod-1347,4000,22888,1,230
openb-pod-1348,18708,64512,1,1000
openb-pod-1349,18708,64512,1,1000
openb-pod-1350,12500,57344,0,0
openb-pod-1351,3152,5600,1,1000
openb-pod-1352,3152,5600,1,1000
openb-pod-1353,3152,5600,1,1000
openb-pod-1354,3152,5600,1,1000
openb-pod-1355,3152,5600,1,1000
openb-pod-1356,3152,5600,1,1000
openb-pod-1357,16000,32768,1,1000
openb-pod-1358,3152,5600,1,1000
openb-pod-1359,3152,5600,1,1000
openb-pod-1360,3152,5600,1,1000
openb-pod-1361,18708,64512,1,1000
openb-pod-1362,18708,64512,1,1000
openb-pod-1363,12500,57344,0,0
openb-pod-1364,3152,5600,1,1000
openb-pod-1365,3152,5600,1,1000
openb-pod-1366,16000,16384,0,0
openb-pod-1367,4000,22888,1,480
openb-pod-1368,16500,51200,0,0
openb-pod-1369,3152,5600,1,810
openb-pod-1370,3152,5600,1,1000
openb-pod-1371,15700,58368,1,1000
openb-pod-1372,3152,5600,1,1000
openb-pod-1373,12500,57344,0,0
openb-pod-1374,12500,57344,0,0
openb-pod-1375,3152,5600,1,1000
openb-pod-1376,15700,58368,1,1000
openb-pod-1377,4000,24576,1,1000
openb-pod-1378,3152,5600,1,1000
openb-pod-1379,16500,51200,0,0
openb-pod-1380,3152,5600,1,1000
openb-pod-1381,4000,31250,1,1000
openb-pod-1382,32000,49152,0,0
openb-pod-1383,32000,49152,0,0
openb-pod-1384,32000,49152,0,0
openb-pod-1385,3152,5600,1,1000
openb-pod-1386,12000,47104,1,1000
openb-pod-1387,32000,49152,0,0
openb-pod-1388,15700,58368,1,1000
openb-pod-1389,16500,51200,0,0
